Id,Name,2026-09-01 23:12:37,2026-09-02 08:21:34,2026-09-02 22:38:04,2026-09-03 08:20:10,2026-09-03 22:37:11,2026-09-04 08:17:27,2026-09-04 22:31:05,2026-09-05 08:04:23,2026-09-05 21:36:57,2026-09-06 07:50:42,2026-09-06 21:53:42,2026-09-07 07:56:38,2026-09-08 00:05:14,2026-09-08 08:28:29,2026-09-08 22:34:25,2026-09-09 08:27:06,2026-09-09 22:45:16,2026-09-10 08:13:29,2026-09-10 22:37:06,2026-09-11 08:11:29,2026-09-11 22:32:46,2026-09-12 08:15:18,2026-09-12 21:53:47,2026-09-13 08:01:36,2026-09-13 22:51:39,2026-09-14 08:09:04,2026-09-15 00:55:59,2026-09-15 08:53:59,2026-09-15 23:22:45,2026-09-16 08:37:08,2026-09-16 23:15:59,2026-09-17 08:42:24,2026-09-17 23:19:01,2026-09-18 08:32:15,2026-09-18 22:35:36,2026-09-19 08:15:11,2026-09-19 22:08:03,2026-09-20 07:52:21,2026-09-20 22:38:29,2026-09-21 08:13:13,2026-09-22 00:53:39,2026-09-22 09:02:42,2026-09-22 23:06:36,2026-09-23 08:37:42,2026-09-23 23:15:55,2026-09-24 08:35:01,2026-09-24 23:14:51,2026-09-25 08:55:14,2026-09-25 23:37:24,2026-09-26 09:00:01
20742491,CORSAIR XENEON 27QHD240 OLED 게이밍,"1,334,500","1,334,500","1,334,500","1,334,500","1,334,500",0,"1,334,500","1,334,500",0,"1,334,500","1,334,500","1,334,500",0,"1,334,500",0,"1,334,500","1,334,500","1,334,500","1,334,500","1,334,500",0,0,0,"1,334,500",0,0,"1,334,500",0,"1,334,500","1,334,500","1,334,500","1,334,500",0,"1,334,500",0,"1,334,500",0,0,"1,334,500",0,"1,334,500","1,334,500","1,334,500","1,334,500","1,334,500",0,0,0,0,0
66135212,CORSAIR XENEON 34WQHD240-C QD-OLED 게이밍,"1,799,000","1,799,000","1,799,000","1,799,000","1,799,000",0,"1,799,000","1,799,000",0,"1,799,000","1,799,000","1,259,300",0,"1,799,000",0,"1,799,000","1,799,000","1,799,000","1,799,000","1,799,000",0,0,0,"1,439,190",0,0,"1,799,000",0,"1,799,000","1,799,000","1,799,000","1,799,000",0,"1,799,000",0,"1,799,000",0,0,"1,799,000",0,"1,799,000","1,799,000","1,799,000","1,799,000","1,799,000",0,0,0,0,0
18978830,CORSAIR XENEON FLEX 45WQHD240 벤더블 OLED 게이밍,"2,999,100","2,999,100","2,999,100","2,999,100","2,999,100",0,"2,999,100","2,999,100",0,"2,999,100","2,999,100","2,999,100",0,"2,999,100",0,"2,999,100","2,999,100","2,999,100","2,999,100","2,999,100",0,0,0,"2,999,100",0,0,"2,999,100",0,"2,999,100","2,999,100","2,999,100","2,999,100",0,"2,999,100",0,"2,999,100",0,0,"2,999,100",0,"2,999,100","2,999,100","2,999,100","2,999,100","2,999,100",0,0,0,0,0
98925344,CORSAIR XENEON 엣지 터치스크린 보조 포터블 14.5,"311,600","311,600","315,500","311,600","311,600",0,"311,600","311,600",0,"311,600","311,590","311,590",0,"315,600",0,"315,600","315,600","315,600","315,600","314,000",0,0,0,"314,000",0,0,"314,000",0,"314,000","314,000","314,000","313,900",0,"313,900",0,"313,900",0,0,"313,900",0,"313,900","313,900","313,900","313,900","313,900",0,0,0,0,0
17565122,COX CV27F75D 프레임리스 FHD 75 HDR 무결점,"125,000","125,000","125,000","125,000","125,000",0,"125,000","125,000",0,"125,000","125,000","125,000",0,"125,000",0,"125,000","125,000","125,000","124,900","124,900",0,0,0,"124,900",0,0,"124,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92970914,DELL E2225HM,"127,900","127,900","127,900","127,900","127,900",0,"127,900","127,900",0,"127,900","127,900","127,900",0,"127,900",0,"127,900","127,900","127,900","127,900","127,900",0,0,0,"127,900",0,0,"127,900",0,"127,900","127,900","127,900","127,900",0,"127,900",0,"127,900",0,0,"127,900",0,"127,900","127,900","127,900","127,900","127,900",0,0,0,0,0
70254752,DELL E2425HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"158,100",0,"158,100","158,100","158,100","158,100","158,100",0,0,0,0,0
93446090,DELL E2425HSM,"158,700","158,700","158,700","158,700","158,700",0,"158,700","158,700",0,"158,700","158,700","158,700",0,"158,700",0,"158,700","158,700","158,700","158,700","158,700",0,0,0,"158,700",0,0,"158,700",0,"158,700","158,700","158,700","158,700",0,"158,700",0,"128,690",0,0,"135,990",0,"158,700","158,700","158,700","158,700","158,700",0,0,0,0,0
124288963,DELL E2426H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"173,570","173,570","173,570",0,0,0,0,0
106721894,DELL E2726DS,"249,000","249,000","249,000","249,000","249,000",0,"221,330","249,000",0,"221,330","221,330","249,000",0,"249,000",0,"249,000","249,000","249,000","249,000","249,000",0,0,0,"249,000",0,0,"248,990",0,"248,990","248,990","248,990","248,990",0,"249,000",0,"172,220",0,0,"181,990",0,"249,000","249,000","249,000","249,000","248,990",0,0,0,0,0
109683296,DELL E2726HS,"184,900","184,900","184,900","184,900","184,900",0,"184,900","184,900",0,"184,900","184,900","184,900",0,"184,900",0,"184,900","184,890","184,890","184,890","184,890",0,0,0,"184,890",0,0,"184,890",0,"175,600","175,600","184,900","184,900",0,"184,900",0,"131,530",0,0,"138,990",0,"184,400","184,400","184,400","184,400","184,400",0,0,0,0,0
122722031,DELL P 24 USB-C 허브 모니터 P2426HE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"268,990","268,990",0,0,0,0,0,"268,990",0,0,"268,990",0,"268,990","268,990","268,990","268,990",0,"268,990",0,"268,990",0,0,"268,990",0,"268,990","268,990","268,990","268,990","268,990",0,0,0,0,0
20667746,DELL P1424H,"296,270","296,270","296,270","296,270","296,270",0,"296,270","296,270",0,"296,270","296,270","296,270",0,"296,270",0,"296,270","296,270","296,270","296,270","296,270",0,0,0,"296,270",0,0,"296,270",0,"296,270","296,270","296,270","296,270",0,"296,270",0,"226,160",0,0,"238,990",0,"296,270","296,270","296,270","296,270","296,270",0,0,0,0,0
78310304,DELL P1425,"393,940","396,940","393,940","393,950","398,800",0,"398,800","399,000",0,"420,080","420,080","420,080",0,"420,090",0,"420,090","420,080","420,090","428,980","428,980",0,0,0,"428,980",0,0,"428,980",0,"428,980","428,980","428,980","428,980",0,"428,980",0,"399,000",0,0,"399,000",0,"399,000","399,000","399,000","399,000","399,000",0,0,0,0,0
4309364,DELL P1917S,"214,820","214,820","214,820","214,820","214,820",0,"214,820","214,820",0,"214,820","214,820","214,820",0,"214,820",0,"214,820","214,820","214,820","214,820","214,820",0,0,0,"211,860",0,0,"211,360",0,"211,360","211,360","211,360","211,360",0,"211,360",0,"211,360",0,0,"55,200",0,"211,360","211,360","211,360","211,360","211,360",0,0,0,0,0
27548810,DELL P1917S (중고),"74,560","74,560","77,990","77,990","77,990",0,"219,990","219,990",0,"219,990","219,990","219,990",0,"219,990",0,"42,750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17226947,DELL P2219H (중고),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,000","45,000","45,000","45,000","45,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123696068,DELL P2226H,"199,000","199,000","199,000","199,000","199,000",0,"199,000","199,000",0,"199,000","199,000","199,000",0,"199,000",0,0,"199,000","199,000","199,000","199,000",0,0,0,"198,500",0,0,"198,500",0,"198,500","198,500","198,500","198,500",0,0,0,0,0,0,0,0,"198,000","198,000","198,000","198,000","198,000",0,0,0,0,0
14366501,DELL P2422H,"99,000","99,000","99,000","99,000","99,000",0,"99,000","99,000",0,"99,000","99,000","99,000",0,"84,000",0,"84,000","84,000","86,500","99,000","99,000",0,0,0,"94,100",0,0,"94,100",0,"94,100","94,100","94,100","94,100",0,"94,100",0,"194,900",0,0,"194,890",0,"194,890","194,890","194,890","194,890","194,890",0,0,0,0,0
28481255,DELL P2422H (중고),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"88,200",0,"87,080","87,900","87,800","87,790","82,110",0,0,0,0,0
18793046,DELL P2423,"184,990","184,990",0,0,"184,990",0,"184,990","184,990",0,"184,990","184,990","184,990",0,"184,990",0,"184,990","184,990","184,990","184,990","184,990",0,0,0,"184,990",0,0,"184,990",0,"184,990","184,990","184,990","184,990",0,"184,990",0,"184,990",0,0,"184,990",0,"184,990","184,990","184,990","184,990","184,990",0,0,0,0,0
16555727,DELL P2423DE,0,0,0,0,"461,000",0,"461,000","461,000",0,"461,000","461,000","461,000",0,"461,000",0,"461,000","461,000","461,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"610,400",0,0,"610,400",0,"610,400","610,400","610,400","610,400","610,400",0,0,0,0,0
28332077,DELL P2424HT,"438,000","438,000","438,000","438,000","438,000",0,"438,000","438,990",0,"438,990","438,990","438,990",0,"438,990",0,"438,990","438,990","438,990","438,990","438,990",0,0,0,"438,990",0,0,"438,990",0,"438,990","438,990","438,990","438,990",0,"438,990",0,"438,990",0,0,"438,990",0,"438,990","438,990","438,990","438,990","438,990",0,0,0,0,0
54811736,DELL P2425,"278,200","278,200","278,200","278,200","278,200",0,"278,200","278,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"278,200","278,200","278,200","278,200",0,"278,200",0,"278,200",0,0,"278,200",0,"278,200","278,200",0,0,0,0,0,0,0,0
78710315,DELL P2425D,"303,990","303,990","303,990","303,990","303,990",0,"303,990","303,990",0,"303,990","303,990","303,990",0,"303,990",0,"303,990","304,000","304,000","304,000","304,000",0,0,0,"304,000",0,0,"304,000",0,"304,000","304,000","304,000","304,000",0,"304,000",0,"230,890",0,0,"243,990",0,"304,000","304,000","304,000","304,000","304,000",0,0,0,0,0
63562286,DELL P2425H,"185,000","185,000","185,000","185,000","185,000",0,"185,000","185,000",0,"185,000","185,000","185,000",0,"184,990",0,"184,990","184,990","184,990","184,990","184,990",0,0,0,"184,990",0,0,"184,990",0,"184,990","184,990","184,990","184,990",0,"184,990",0,"140,050",0,0,"147,990",0,"184,990","184,990","189,590","189,590","189,590",0,0,0,0,0
124046030,DELL P2426,"278,200","278,200","278,200","278,200","278,200",0,"278,200","278,200",0,"278,200","278,200","278,200",0,"278,200",0,"278,200","278,200","278,200","278,200","278,200",0,0,0,"278,200",0,0,"278,200",0,"278,200","278,200","278,200","278,200",0,"278,200",0,"259,280",0,0,"273,990",0,"278,200","278,200","278,200","278,200","278,200",0,0,0,0,0
124046070,DELL P2426H,"204,000","204,000","204,000","204,000","204,000",0,"204,000","204,000",0,"204,000","204,000","204,000",0,"204,000",0,"204,000","204,000","204,000","204,000","204,000",0,0,0,"204,000",0,0,"203,500",0,"204,000","204,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122623579,DELL P2426HEB USB-C 허브 컨퍼런싱,0,0,"539,000","539,000","539,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16555628,DELL P2723DE,"434,900","434,900","434,900","434,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78710375,DELL P2725D,"329,120","332,130","322,480","332,120","322,480",0,"322,480","329,120",0,"329,120","329,120","329,120",0,"332,130",0,"332,130","322,480","332,130","334,000","334,000",0,0,0,"334,000",0,0,"333,990",0,"333,990","333,990","333,990","333,990",0,"333,990",0,"253,600",0,0,"267,990",0,"333,990","333,990","333,990","333,990","333,990",0,0,0,0,0
81037385,DELL P2725DE,"449,000","449,000","449,000","449,000","449,000",0,"449,000","449,000",0,"449,000","449,000","449,000",0,"449,000",0,"449,000","449,000","449,000","449,000","449,000",0,0,0,"449,000",0,0,"449,000",0,"449,000","449,000","449,000","449,000",0,"449,000",0,"449,000",0,0,"449,000",0,"449,000","449,000","449,000","449,000","449,000",0,0,0,0,0
51382115,DELL P2725H,"228,990","228,990","228,990","228,990","228,990",0,"228,990","228,990",0,"228,990","228,990","228,990",0,"228,780",0,"228,670","228,670","228,650","228,560","228,540",0,0,0,"228,290",0,0,"228,070",0,"227,960","227,950","228,990","228,990",0,"228,990",0,"174,110",0,0,"183,990",0,"228,990","228,990","228,990","228,990","228,990",0,0,0,0,0
78384704,DELL P2725QE,"505,920","505,920","505,920","505,920","505,920",0,"505,920","505,920",0,"505,920","505,920","505,920",0,"505,920",0,"505,920","505,920","505,920","505,920","505,920",0,0,0,"505,920",0,0,"505,920",0,"505,920","505,920","505,920","505,920",0,"505,920",0,"505,920",0,0,"505,920",0,"505,920","505,920","505,920","511,990","511,890",0,0,0,0,0
124289022,DELL P2726H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"263,990","263,990","263,990",0,0,0,0,0
78310175,DELL P3225QE,"734,610","737,610","734,610","753,500","734,610",0,"734,610","734,610",0,"734,610","734,610","734,610",0,"734,610",0,"737,600","734,610","737,600","737,600","737,600",0,0,0,"737,600",0,0,"737,600",0,"737,600","737,600","737,600","737,600",0,"737,600",0,"571,540",0,0,"603,990",0,"737,600","737,600","737,600","737,600","737,600",0,0,0,0,0
78710546,DELL P3425WE,"773,990","773,990","773,990","773,990","773,990",0,"773,990","773,990",0,"773,990","773,990","773,990",0,"773,990",0,"773,990","774,000","774,000","774,000","774,000",0,0,0,"774,000",0,0,"774,000",0,"774,000","774,000","774,000","774,000",0,"774,000",0,"575,320",0,0,"607,990",0,"774,000","774,000","774,000","774,000","774,000",0,0,0,0,0
122623482,DELL P3426WEV USB-C 허브 컨퍼런싱,"819,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"818,990","818,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124152860,DELL P4326QEB,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,659,000",0,"1,659,000","1,659,000","1,659,000","1,659,000","1,659,000",0,0,0,"1,659,000",0,0,"1,659,000",0,"1,659,000","1,659,000","1,659,000","1,659,000",0,"1,659,000",0,"1,659,000",0,0,"1,659,000",0,"1,659,000","1,659,000","1,659,000","1,659,000","1,659,000",0,0,0,0,0
92189972,DELL P6524QT,"4,090,000","4,090,000","4,090,000","4,090,000","4,090,000",0,"4,090,000","4,090,000",0,"4,090,000","4,090,000","4,090,000",0,"4,090,000",0,"4,090,000","4,090,000","4,090,000","4,090,000","4,090,000",0,0,0,"4,090,000",0,0,"4,090,000",0,"4,090,000","4,090,000","4,090,000","4,090,000",0,"4,090,000",0,"4,090,000",0,0,"4,090,000",0,"4,090,000","4,090,000","4,090,000",0,0,0,0,0,0,0
18057323,DELL Professional P2217H (중고),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,660","50,660","50,660","50,660","50,660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123764161,DELL Professional P2314HT,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,0,가격비교예정,가격비교예정,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123764164,DELL Professional P2314HT (리퍼비시),"64,850","64,850","64,850","64,850","64,850",0,"64,840","64,840",0,"64,830","64,830","64,830",0,0,0,"64,820","64,820","64,820","64,820","64,810",0,0,0,"64,800",0,0,"64,800",0,"64,790","64,790","64,790","64,790",0,"64,790",0,"64,790",0,0,"64,790",0,"64,790","64,790","64,790","64,790","64,790",0,0,0,0,0
123764165,DELL Professional P2314HT (중고),"109,800","109,790","109,720","109,700","109,700",0,"109,590","109,570",0,"109,450","109,360","109,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17366822,DELL S2421H (중고),"170,000","170,000","170,000","170,000","170,000",0,"170,000","170,000",0,"170,000","170,000","170,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54811526,DELL S2425HS,"173,440","179,000","173,440","208,990","173,440",0,"173,440","173,440",0,"173,440","173,440","173,440",0,"208,990",0,0,0,0,"208,990","208,990",0,0,0,"208,990",0,0,"208,990",0,"208,990","208,990","208,990","208,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100761113,DELL S2425HSM,"179,000","179,000","179,000","179,000","179,000",0,"179,000","179,000",0,"179,000","179,000","179,000",0,"179,000",0,"179,000","179,000","179,000","179,000","179,000",0,0,0,"179,000",0,0,"179,000",0,"179,000","179,000","179,000","179,000",0,"179,000",0,"158,970",0,0,"167,970",0,"208,500","208,500","208,500","208,500","208,500",0,0,0,0,0
14797718,DELL S2722DGM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"399,000","399,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100699835,DELL S2725DC,"348,990","348,990","348,990","348,990","348,990",0,"348,990","348,990",0,"348,990","348,990","348,990",0,"335,040",0,"321,090","321,090","321,090","348,990","349,000",0,0,0,"336,500",0,0,"348,990",0,"348,990","348,990","348,990","348,990",0,"348,990",0,"264,950",0,0,"279,950",0,"348,990","348,990","298,990","298,990","298,990",0,0,0,0,0
53521313,DELL S2725DS,"308,990","308,990","308,990","307,990","307,990",0,"308,990","308,990",0,"308,990","308,990","308,990",0,"308,990",0,"308,990","308,990","307,990","307,990","308,990",0,0,0,"308,990",0,0,"308,990",0,"308,990","308,990","309,000","309,000",0,"309,000",0,"309,000",0,0,"309,000",0,"309,000","309,000","309,000","309,000","309,000",0,0,0,0,0
100699094,DELL S2725DSM,"278,100","308,990","308,990","308,990","308,990",0,"308,990","308,990",0,"308,990","308,990","308,990",0,"309,000",0,"309,000","309,000","308,000","309,000","309,000",0,0,0,"296,500",0,0,"296,500",0,"309,000","309,000","309,000","308,000",0,"308,000",0,"234,670",0,0,"247,990",0,"309,000","309,000","309,000","309,000","309,000",0,0,0,0,0
103325609,DELL S2725HSM,"224,100","224,100","249,000","249,000","249,000",0,"249,000","249,000",0,"249,000","249,000","249,000",0,"249,000",0,"249,000","249,000","249,000","249,000","249,000",0,0,0,"249,000",0,0,"248,990",0,"249,000","249,000","249,000","248,500",0,"249,000",0,"182,630",0,0,"192,990",0,"219,000","249,000","249,000","249,000","249,000",0,0,0,0,0
91426229,DELL S2725QC,"473,220","480,720","472,360","480,720","472,360",0,"472,360","480,710",0,"480,710","480,710","480,710",0,"480,720",0,"480,720","472,360","480,720","489,000","489,000",0,0,0,"489,000",0,0,"488,990",0,"488,990","488,990","489,000","489,000",0,"429,000",0,"370,930",0,0,"391,990",0,"429,000","429,000","429,000","429,000","429,000",0,0,0,0,0
91042556,DELL S2725QS,"447,110","447,110","447,110","447,110","447,110",0,"447,110","447,110",0,"447,110","447,110","447,110",0,"447,110",0,"447,110","447,110","447,110","447,110","447,110",0,0,0,"447,110",0,0,"447,110",0,"447,110","447,110","447,110","447,110",0,"447,110",0,"340,650",0,0,"359,990",0,"447,110","447,110","447,110","447,110","447,110",0,0,0,0,0
95930873,DELL S3225QC,"889,000","889,000","889,000","889,000","889,000",0,"889,000","889,000",0,"889,000","889,000","889,000",0,"889,000",0,"889,000","889,000","889,000","889,000","889,000",0,0,0,"889,000",0,0,"889,000",0,"983,480","983,480","983,480","982,980",0,"982,980",0,"719,150",0,0,"759,990",0,"982,480","982,480","979,030","979,030","979,030",0,0,0,0,0
95285144,DELL SE2225HM,"124,900","124,900","124,900","124,900","124,900",0,"124,900","124,900",0,"124,900","124,900","124,900",0,"124,900",0,"124,900","124,900","124,900","124,900","124,900",0,0,0,"124,900",0,0,"124,900",0,"124,900","124,900","124,900","124,900",0,"124,900",0,"124,900",0,0,"124,900",0,"124,900","124,900","124,900","124,900","124,900",0,0,0,0,0
96983948,DELL SE2425HG,"143,090","146,000","146,000","146,000","146,000",0,"148,730","148,730",0,"148,730","148,730","148,730",0,"148,730",0,"148,730","148,730","148,730","148,730","148,730",0,0,0,"148,730",0,0,"149,000",0,"149,000","149,000","149,000","149,000",0,"149,000",0,"114,500",0,0,"120,990",0,"149,000","149,000","149,000","149,000","149,000",0,0,0,0,0
96479666,DELL SE2425HM IPS FHD 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"147,310","147,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122663156,DELL SE2426H,0,0,0,0,"156,710",0,"156,710","156,710",0,"156,710","156,710","156,710",0,"156,710",0,"158,990","158,990","158,990","158,990","158,990",0,0,0,"158,990",0,0,"158,990",0,"158,990","158,990",0,0,0,"158,990",0,"158,990",0,0,"158,990",0,"158,990","158,990","158,990","158,990","158,990",0,0,0,0,0
106765112,DELL SE2426HG,"168,670","168,670","169,000","169,000","169,000",0,"169,000","169,000",0,"169,000","169,000","169,000",0,"169,000",0,"169,000","169,000","169,000","169,000","169,000",0,0,0,"169,000",0,0,"169,000",0,"169,000","169,000","169,000","169,000",0,"169,000",0,"151,400",0,0,"158,780",0,"169,000","169,000","169,000","169,000","169,000",0,0,0,0,0
124224629,DELL SE2426HGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"189,000","188,500","189,000","189,000",0,"189,000",0,"189,000",0,0,"189,000",0,"189,000","189,000","189,000","189,000","189,000",0,0,0,0,0
97363898,DELL SE2725HG,"209,000",0,"209,000","209,000","209,000",0,"209,000","209,000",0,"209,000","209,000","209,000",0,"209,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"209,000","209,000","209,000","209,000","209,000",0,0,0,0,0
98231558,DELL SE2725HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"143,990",0,"162,640","162,640","162,640","162,640","162,640",0,0,0,0,0
122663306,DELL SE2726D,"215,990","215,990","215,990","215,990","215,990",0,"215,990","215,990",0,"215,990","215,990","215,990",0,"215,990",0,"215,990","215,990","215,990","215,990","215,990",0,0,0,"215,990",0,0,"215,990",0,"215,990","215,990","215,990","215,990",0,"215,990",0,"166,540",0,0,"175,990",0,"215,990","215,990","215,990","215,990","215,990",0,0,0,0,0
122663287,DELL SE2726H,"186,000","186,000",0,0,"186,000",0,0,0,0,0,0,0,0,"186,000",0,"188,990","188,990","188,990","188,990","188,990",0,0,0,"188,990",0,0,"188,990",0,"188,990","188,990","188,990","188,990",0,"188,990",0,"188,990",0,0,"188,990",0,"188,990","188,990","188,990","188,990","188,990",0,0,0,0,0
106765289,DELL SE2726HG,"200,510","209,000","209,000","209,000","205,700",0,"205,700","205,700",0,"195,410","195,410","195,410",0,"205,700",0,"205,700","205,700","205,700","209,000","209,000",0,0,0,"167,190",0,0,"209,000",0,"209,000","209,000","209,000","209,000",0,"209,000",0,"189,250",0,0,"199,990",0,"209,000","209,000","209,000","209,000","209,000",0,0,0,0,0
124224582,DELL SE2726HGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"229,000","229,000","229,000","229,000",0,"229,000",0,"229,000",0,0,"229,000",0,"229,000","229,000","229,000","229,000","229,000",0,0,0,0,0
19017803,DELL U4323QE,"1,498,730","1,498,730","1,498,730","1,498,730","1,498,730",0,"1,498,730","1,498,730",0,"1,498,730","1,498,730","1,498,730",0,"1,498,730",0,"1,498,730","1,498,690","1,498,690","1,498,690","1,498,690",0,0,0,"1,498,130",0,0,"1,498,010",0,"1,497,940","1,497,940","1,497,420","1,497,430",0,"1,497,380",0,"1,135,500",0,0,"1,199,990",0,"1,496,700","1,496,700","1,496,650","1,496,650","1,496,630",0,0,0,0,0
4083800,DELL UltraSharp U2412M (중고),"49,000","49,000","49,000","49,000","49,000",0,"49,000","49,000",0,"49,000","49,000","49,000",0,"49,000",0,"49,000","49,000","49,000","49,000","49,000",0,0,0,"49,000",0,0,"49,000",0,"49,000","49,000","49,000","49,000",0,"49,000",0,"49,000",0,0,"49,000",0,"49,000","49,000","49,000","49,000","49,000",0,0,0,0,0
20130278,DELL UltraSharp U2413 (중고),"75,000","75,000","75,000","75,000","75,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32467244,DELL UltraSharp U2424H,"268,990","268,990","307,000","307,000","307,000",0,"307,000","307,000",0,"307,000","307,000","307,000",0,"307,000",0,"307,000","307,000","307,000","307,000","307,000",0,0,0,"307,000",0,0,"296,670",0,"296,670","296,670","307,000","307,000",0,"307,000",0,"234,670",0,0,"247,990",0,"307,000","307,000","307,000","307,000","307,000",0,0,0,0,0
31464239,DELL UltraSharp U2424HE,"378,900","378,900","378,900","378,900","378,900",0,"378,990","378,990",0,"378,990","378,990","378,990",0,"378,990",0,"378,990","378,990","378,990","378,990","378,990",0,0,0,"378,990",0,0,"378,990",0,"378,990","378,990","378,990","378,990",0,"378,990",0,"287,660",0,0,"303,990",0,"378,990","378,990","378,990","378,990","378,990",0,0,0,0,0
10334211,DELL UltraSharp U2520D,"397,100","397,100","397,100","397,100","397,100",0,"397,100","397,100",0,"397,100","397,100","397,100",0,"397,100",0,"397,100","397,100","397,100","397,100","397,100",0,0,0,"397,100",0,0,"397,100",0,"397,100","397,100","397,100","397,100",0,"397,100",0,"397,100",0,0,"396,610",0,"396,600","396,600","396,600","396,600","396,600",0,0,0,0,0
30233333,DELL UltraSharp U2719D (중고),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"157,000","157,000","157,000","157,000",0,"157,000",0,"157,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
14081603,DELL UltraSharp U2722D,"229,000","229,000","229,000","229,000","229,000",0,"229,000","229,000",0,"229,000","229,000","229,000",0,"229,000",0,"229,000","229,000","229,000","229,000","229,000",0,0,0,"229,000",0,0,"229,000",0,0,0,"229,000","229,000",0,"229,000",0,0,0,0,"229,000",0,"229,000","229,000","229,000","229,000","229,000",0,0,0,0,0
31462697,DELL UltraSharp U2724D,"458,100","458,100","478,460","478,460","478,460",0,"498,790","498,790",0,"498,790","498,790","498,790",0,"498,790",0,"498,790","498,790","498,790","498,790","498,790",0,0,0,"498,790",0,0,"498,790",0,"498,790","498,790","498,790","498,790",0,"498,790",0,"386,070",0,0,"407,990",0,"498,790","498,790","498,790","498,790","498,790",0,0,0,0,0
